year,name,pitcher_id,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,st_avg_speed,sv_avg_speed
2023,"Brewer, Colten",605155,,92,93.1,85.5,,80.2,,,,
2023,"Bukauskas, J.B.",656266,94.2,94.6,,84.9,88.5,,,,,
2023,"Espino, Paolo",502179,88.8,,,,83.4,71,,,76.8,
2023,"Padilla, Nicholas",656820,,93.9,92.2,,,80,,,81.9,
2023,"Ingram, Kolton",688427,92.5,,85.9,81.8,87.5,,,,80,
2022,"Burnes, Corbin",669203,96.1,96.3,95,88.2,90.3,81.7,,,,
2022,"Cole, Gerrit",543037,97.8,,92,88.7,89.7,83,,,,
2022,"Alcantara, Sandy",645261,98,97.8,,90,91.8,86.2,,,,
2022,"Mikolas, Miles",571945,93.5,93,,87.7,82.7,76,,,,
2022,"Wainwright, Adam",425794,88,88.6,84.3,75.3,82.2,72.8,,,,
2022,"Cease, Dylan",656302,96.8,96.5,,87.4,77.9,81.1,,,,
2022,"Pivetta, Nick",601713,93.4,,86.2,83,91.9,77.2,87,,,
2022,"Kelly, Merrill",518876,92.6,92.5,90.8,85,88.6,82.2,,,,
2022,"Ray, Robbie",592662,93.4,93.3,,87.2,86.9,79.7,,,,
2022,"Nola, Aaron",605400,92.8,92.2,86.8,,85.9,78.6,,,,
2022,"Valdez, Framber",664285,94,93.9,,83,88.8,79.2,,,,
2022,"Gilbert, Logan",669302,96.1,94.7,,86.9,86.2,80.8,,,,
2022,"Webb, Logan",657277,92.4,91.8,,,86.4,,,,82.5,
2022,"Lyles, Jordan",543475,91.8,90.8,84.9,,86.3,79.1,,,80,
2022,"Rodon, Carlos",607074,95.5,,,85.4,84.6,79.8,,,,
2022,"Perez, Martin",527048,92.7,92.6,89.9,84.5,84.4,78.8,,,,
2022,"Darvish, Yu",506433,95,94.7,90.7,86,,76.1,89.2,,82.7,
2022,"Manoah, Alek",666201,93.9,93.3,,81.5,86.5,,,,,
2022,"Gallen, Zac",668678,94.1,94.7,89.9,86.7,86.2,81.6,,,,
2022,"Quantrill, Cal",615698,93.5,93.6,88.5,,85.3,82.7,,,,
2022,"Lopez, Pablo",641154,93.5,93.4,88.7,,87.5,80.9,,,,
2022,"Morton, Charlie",450203,94.9,94.7,88.4,,87.2,81.3,,,,
2022,"Bassitt, Chris",605135,93.2,92.8,89,82.7,85.4,71.6,,,75.2,
2022,"Bieber, Shane",669456,91.3,,86.9,85,86.4,82,,,,
2022,"Freeland, Kyle",607536,90.2,89.6,,85.4,84.8,80.9,,,,
2022,"Marquez, German",608566,95.6,95.1,,87.7,87.8,86.5,,,,
2022,"Gonzales, Marco",594835,88.5,,86.1,,79.4,76.6,,,,
2022,"Musgrove, Joe",605397,92.9,92.4,90.1,82.9,86.5,81.3,,,,
2022,"Fried, Max",608331,94,93.6,,87.3,86.5,74.2,,,80,
2022,"McKenzie, Triston",663474,92.5,,,87.3,,79.4,,,,
2022,"Taillon, Jameson",592791,94.1,94.2,90.7,86.1,87.8,81.1,,,84.1,
2022,"Gausman, Kevin",592332,95,,,84.4,84.5,,85.2,,,
2022,"Giolito, Lucas",608337,92.6,,,84.4,81,79.2,,,,
2022,"Gibson, Kyle",502043,92,91.7,89.4,83.4,84.7,79.1,,,82.9,
2022,"Quintana, Jose",500779,91.2,91.4,,,86.4,78.3,,,,78.6
2022,"Berrios, Jose",621244,94,93.9,,,84.6,,,,,82.9
2022,"Montgomery, Jordan",656756,93,93,88.3,,82.3,80.2,,,,
2022,"Bumgarner, Madison",518516,91.2,90.8,87.4,83.3,85.5,78.6,,,,
2022,"Wright, Kyle",657140,95.1,94.4,,90.1,88.1,84.7,,,,
2022,"Lauer, Eric",641778,93.3,,89.7,86.7,87.2,78.2,,,,
2022,"Keller, Mitch",656605,95.5,94.4,,87.1,91.2,78.7,,,83.2,
2022,"Urquidy, Jose",664353,93.5,,87.4,,86.1,78.1,,,80.1,
2022,"Ohtani, Shohei",660271,97.3,97.2,90.7,85.2,,77.6,89.3,,85.3,
2022,"Corbin, Patrick",571578,92.1,92.8,,81.7,82.4,74.2,,,,
2022,"Urias, Julio",628711,93.1,,,,86.2,,,,,80.9
2022,"Irvin, Cole",608344,90.7,90.3,87.1,,83,77.5,,,,
2022,"Verlander, Justin",434378,95,,,87.4,86.2,79,,,,
2022,"Gray, Josiah",680686,94.4,94.8,87.4,85.8,88.1,82.7,,,,
2022,"Anderson, Tyler",542881,90.7,89,85.7,,79,73.2,,,,
2022,"Suarez, Ranger",624133,93.2,92.5,89.5,82.4,84.9,76.6,,,,
2022,"Javier, Cristian",664299,93.8,,,79.9,85.2,76.5,,,,
2022,"Dunning, Dane",641540,89.4,89.5,87.1,78.8,84,80.1,,,77.1,
2022,"Woodruff, Brandon",605540,96.3,95.8,,88,86.1,84,,,,
2022,"Castillo, Luis",622491,97.1,96.9,,86.5,88.4,,,,,
2022,"Walker, Taijuan",592836,93.7,92.9,88.4,84.9,,75,88.8,,83.2,
2022,"Manaea, Sean",640455,91.3,90.8,,81.6,84.9,80.7,,,77.3,
2022,"Garcia, Luis",677651,94,90.6,85.3,79.5,84.8,77.1,,,,
2022,"Cortes, Nestor",641482,91.8,90.7,86.9,,82.9,72.1,,,77.1,
2022,"McClanahan, Shane",663556,96.7,,,89.3,87.7,82,,,,
2022,"Sandoval, Patrick",663776,93.1,93.4,,86.3,83.7,78.6,,,,
2022,"Kluber, Corey",446372,88.9,88.9,86.3,,82.9,80.7,,,,
2022,"Lynch IV, Daniel",663738,94,93.4,,86,84.8,81.6,,,,
2022,"Fedde, Erick",607200,,92.6,89.2,,86,78.4,,,,
2022,"Cobb, Alex",502171,95.3,94.8,,85.1,,83.8,89.6,,,
2022,"Carrasco, Carlos",471911,93.2,91.9,,84.8,87.4,81.1,,,,
2022,"Ryan, Joe",657746,92,,,82.3,84.7,74.9,83.9,,80,
2022,"Brubaker, JT",664141,92.7,93.1,,86.7,87.2,80,,,,
2022,"Singer, Brady",663903,92.6,93.8,,85.5,86.9,,,,,
2022,"Cueto, Johnny",456501,91.4,91.4,86.9,83.5,82.6,69.9,,,,
2022,"Kuhl, Chad",641771,92.9,92.8,,86.5,87.9,79.5,,,,
2022,"Wheeler, Zack",554430,95.9,95.4,90.6,,89.5,81.3,,,,
2022,"Snell, Blake",605483,95.8,,,88.9,87.1,81.4,,,,
2022,"Montas, Frankie",593423,96.1,95.6,89.5,87.2,,,86.4,,,
2022,"Davies, Zach",605200,89.9,89.5,87.6,76,79.7,74.7,,,,
2022,"Strider, Spencer",675911,98.2,,,86.3,88.9,,,,,
2022,"Keller, Brad",641745,94.5,93.4,,86.9,90.3,87.8,,,,
2022,"Greinke, Zack",425844,89.2,89.4,85.8,81.8,86.5,72,,,,
2022,"Bubic, Kris",663460,91.9,,,,80.7,79.4,,,,
2022,"Hudson, Dakota",641712,91.3,91.9,,87.8,86.5,80.5,,,,
2022,"Wood, Alex",622072,,92.4,,84.5,85.7,,,,,
2022,"Rasmussen, Drew",656876,95.5,94.9,90.3,85.4,,79.6,,,84.6,
2022,"Kaprielian, James",621076,94,94.4,,85,85.2,79.3,,,,
2022,"Otto, Glenn",657248,92.1,92.2,,,88.1,81.2,,,81.1,
2022,"Flexen, Chris",623167,91.7,92.6,87.4,81.1,81.1,74.6,,,80.2,
2022,"Greene, Hunter",668881,98.9,,,88.1,90.1,,,,,
2022,"Detmers, Reid",672282,93.2,93.7,,86.3,84.2,73.1,,,80.2,
2022,"Stroman, Marcus",573186,92.6,92,90,86.4,,,87,,,84.6
2022,"Bundy, Dylan",605164,89,89.7,,79.1,81.1,72.2,,,,
2022,"Scherzer, Max",453286,94,,89.2,85,84.1,75,,,,
2022,"Plesac, Zach",668676,91.9,89.4,,85.4,85.7,79.3,,,,
2022,"Springs, Jeffrey",605488,91.4,90.1,,85.4,81.1,,,,,
2022,"Mahle, Tyler",641816,93.2,,85.5,83.9,,,85.4,,,
2022,"Kirby, George",669923,95.3,94.7,88.3,85.5,86,80.8,,,,
2022,"Thompson, Zach",605507,92.3,92.2,86.8,,85.7,76.6,,,,
2022,"Gray, Jon",592351,95.9,,,85.8,88.7,77.8,,,84.9,
2022,"Gomber, Austin",596295,91,91.5,,84.3,82,75.8,,,,
2022,"Stripling, Ross",548389,91.9,89.9,,87.1,82.6,76.1,,,,
2022,"Steele, Justin",657006,92.2,91.7,,82,87.8,78.4,,,,
2022,"Lynn, Lance",458681,92.9,91.4,88.8,86,85.8,82,,,,
2022,"Syndergaard, Noah",592789,94.1,93.6,85.8,85.2,88.5,77.8,88.7,,,
2022,"Gonsolin, Tony",664062,93.1,,,87.5,,80.7,83.5,,,
2022,"Kopech, Michael",656629,94.9,,,84.4,85.2,79,,,,
2022,"Anderson, Ian",666120,94,,,,88.2,81.7,,,,
2022,"Bradish, Kyle",680694,94.6,95.3,,86.9,89.9,83.2,,,,
2022,"Hill, Rich",448179,88.5,87.3,84.2,,82.8,71.8,,,69.2,
2022,"Wacha, Michael",608379,93,92.6,88.8,,84.3,74.7,,,,
2022,"Kremer, Dean",665152,93.5,91.7,88,,83.7,76.5,,,,
2022,"Rogers, Trevor",669432,94.6,93.7,,80.7,85.7,,,,,
2022,"Clevinger, Mike",605182,93.6,93.2,86.6,79.9,86.3,76.8,,,,
2022,"Skubal, Tarik",669373,94.1,94.8,,89.3,83.6,76.9,,,,
2022,"Peterson, David",656849,93.7,93.3,,84.4,85.9,78.5,,,,
2022,"Ashby, Aaron",676879,95.5,95.7,,83.5,89.1,79.7,,,,
2022,"Thompson, Keegan",624522,93.5,92.8,89.8,,86.1,81.3,,,83.9,
2022,"Espino, Paolo",502179,88.5,,,80.7,83.6,71.3,,,77.7,
2022,"Gray, Sonny",543243,92.1,92,88.8,83.2,87.1,78.7,,,81.6,
2022,"Houser, Adrian",605288,94.3,93.8,,85,85.4,81.1,,,,
2022,"Kikuchi, Yusei",579328,94.9,,91.1,86.6,87,85.2,,,,
2022,"Kershaw, Clayton",477132,90.7,90.8,,86.6,83.8,73.2,,,,
2022,"Wilson, Bryse",669060,92.7,92.1,86,82.5,86.1,77.5,83.3,,,
2022,"Junis, Jakob",596001,91.4,91.9,85.6,83.1,84.8,,,,,
2022,"Odorizzi, Jake",543606,92.1,,87.6,82.6,,71.9,85.1,,,
2022,"Heasley, Jonathan",669169,93.4,92.9,,85.6,84.9,78.5,,,,
2022,"Hearn, Taylor",621368,94.8,93.8,88.7,84.9,87.6,,,,,
2022,"Archer, Chris",502042,93,,,88.7,87,81.7,,,,
2022,"Suarez, Jose",660761,92.7,91.7,,81.8,82.4,77.9,,,79.5,
2022,"Voth, Austin",608723,93.5,,89.5,,87.1,77.5,,,83.7,
2022,"Blackburn, Paul",621112,91.5,91.7,87.1,79,86,78.8,,,,
2022,"Hutchison, Drew",571800,92.4,92.7,,86,86.5,,,,,
2022,"Ashcraft, Graham",668933,,97.2,97.3,85.8,89.8,,,,,
2022,"Pallante, Andre",669467,95.2,94.8,,86.9,83.1,76.5,,,,
2022,"Minor, Mike",501985,90.4,89.9,,85.4,84.2,79.2,,,,
2022,"Eovaldi, Nathan",543135,95.7,,90.6,85.9,,78.3,87.8,,,
2022,"Smyly, Drew",592767,,92.6,88.6,,82.6,78.7,,,,
2022,"Martinez, Nick",607259,93.4,93.3,88.6,,79.7,81.7,,,,
2022,"White, Mitch",669952,93.7,94.2,,86.8,87.2,80.2,,,85.4,
2022,"Sampson, Adrian",592716,92.5,91.9,84.9,83.1,85.1,,,,,
2022,"Lodolo, Nick",666157,94.4,94.1,,,88.3,81.5,,,,
2022,"Feltner, Ryan",663372,94.5,93.5,,84.6,83.8,77.9,,,82.1,
2022,"Lorenzen, Michael",547179,94.7,93.8,90.5,84.7,85.7,81.3,,,83,
2022,"Wells, Tyler",669330,93.5,,87.5,,86.7,76.3,,,79.5,
2022,"Luzardo, Jesus",666200,96.3,95.7,,83.7,87.2,,,,,
2022,"Watkins, Spenser",657093,91.4,90.9,87.1,78.3,86,76.8,,,78.4,
2022,"Urena, Jose",570632,95.9,95.6,,86.8,90.2,,,,,
2022,"Severino, Luis",622663,96.3,95.9,90.3,85.1,88.8,,,,,
2022,"Alexander, Tyler",641302,90,90.1,85.5,80.8,82.8,,,,77.4,
2022,"Civale, Aaron",650644,90.7,91.3,86.4,81.6,,75.9,85.5,,79,
2022,"Contreras, Roansy",672710,95.6,,,83.8,89.7,78.9,,,,
2022,"Senzatela, Antonio",622608,94.2,92.6,,86.2,86.9,78.2,,,,
2022,"Rodriguez, Eduardo",593958,91.7,91.7,88.7,82.8,85.5,,,,,
2022,"Garrett, Braxton",666129,91.4,90.9,84.8,84,85.9,78.7,,,,
2022,"Williams, Trevor",592866,91.2,89,,83.2,84.4,78.6,,,,
2022,"Crowe, Wil",640444,95.1,94.4,,87.6,85.9,81.6,,,87.1,
2022,"Yarbrough, Ryan",642232,86.7,87.1,82.3,,78.6,71.3,,,,
2022,"Peralta, Freddy",642547,92.6,,,80.3,85.9,75.8,,,,
2022,"Hendricks, Kyle",543294,86.9,86.5,,,79.9,72.7,,,,
2022,"Burke, Brock",656271,95,93.4,,87.2,88.1,,,,,
2022,"Crawford, Kutter",676710,94.6,,88.7,85.1,86.8,79.7,86.1,,,
2022,"Falter, Bailey",663559,91.4,91,,83.5,83.1,76.6,,,,
2022,"Oller, Adam",670124,93.3,93.6,89.5,84.2,86.5,80.4,,,,81.2
2022,"Brieske, Beau",689225,94.3,93.6,,86.2,82,78.1,,,,
2022,"Velasquez, Vince",592826,93.2,91.9,,84.7,88.2,81.5,,,,
2022,"Scott, Tanner",656945,96.9,,,89.2,,,,,,
2022,"Gore, MacKenzie",669022,94.7,,,87.4,84.8,80.8,,,,
2022,"Moore, Matt",519043,93.9,,,,85,83.6,,,,
2022,"Cessa, Luis",570666,93.3,93.6,,82.9,87.8,,,,,
2022,"Akin, Keegan",669211,93.5,,,85.3,84.1,75.1,,,,
2022,"Smith, Caleb",592761,91.9,,,85.4,83.6,78.9,,,,
2022,"Sanchez, Anibal",434671,89.8,89.1,87.2,83,79.9,75.4,,,,
2022,"Heaney, Andrew",571760,93,,,83.4,85,,,,,
2022,"Ramirez, Erasmo",541640,93.7,93.1,89.2,,85.4,80.6,,,,
2022,"Cabrera, Edward",665795,96,95.8,,86.9,92.4,83.8,,,,
2022,"Coleman, Dylan",669395,97.5,98,,85.9,,,,,82.1,
2022,"Adon, Joan",672851,95,94.9,,86.2,87.4,79.7,,,,
2022,"Nelson, Nick",656793,96.3,91.4,,89.9,87.9,81.9,,,,
2022,"Chavez, Jesse",445926,90.5,91.3,89.1,,85.5,76.9,,,,
2022,"Barlow, Scott",605130,93.6,92.7,,84.1,,78.6,,,,
2022,"Winckowski, Josh",670174,93.7,94.1,88.5,84.8,90.6,,,,,
2022,"Eflin, Zach",621107,93.1,92.7,90,85.5,87,78.3,,,,
2022,"Baker, Bryan",641329,96.2,,,87.3,84,,,,,
2022,"Cishek, Steve",518553,89.3,89.8,,76.5,83.1,,,,,
2022,"De Jong, Chase",608328,92.8,93.4,,83.6,86.2,77.7,88.6,,,
2022,"Diekman, Jake",518617,95.6,95.3,,,86.4,,,,81.4,
2022,"Whitlock, Garrett",676477,95.1,95.3,,83.4,84.6,,,,81.2,
2022,"Rogers, Tyler",643511,83.6,83.2,,72.1,,,,,,
2022,"Keuchel, Dallas",572971,87.9,87.2,85.2,77,79.2,,,,,
2022,"Richards, Trevor",670950,93.4,,,85.1,84.1,,,,,
2022,"Lopez, Jorge",605347,97.3,97.7,,87.4,90,84.1,,,,
2022,"Alexander, Jason",669920,93.1,92.4,,81.2,81.5,,,,,
2022,"Jax, Griffin",643377,95.4,,,,89.8,82.6,,,86.4,
2022,"Phelps, David",475479,93.2,93.2,89.8,,86.5,81.7,,,,
2022,"Wick, Rowan",592858,94.9,91.7,93.1,82.2,82.9,76.8,,,,
2022,"Smeltzer, Devin",656970,89.5,88.6,84.8,,82.2,75.2,,,77,
2022,"Zimmermann, Bruce",669145,90.6,90.5,,85.1,84.7,81.1,,,,
2022,"Pagan, Emilio",641941,95.6,,85.8,84.6,,80.2,88.4,,,
2022,"Barria, Jaime",642545,92.1,91.7,,85.3,85,,,,,
2022,"Doval, Camilo",666808,,98.4,99.4,87.7,,,,,,
2022,"Davis, Austin",656354,94.1,93.6,91.9,,86.3,79.5,,,80.5,
2022,"Ruiz, Jose",614179,96.9,96,,,89.9,86.3,,,,
2022,"Winder, Josh",680739,94,,,84.3,88.9,81,,,,
2022,"Minter, A.J.",621345,96.6,,90.3,,87.6,,,,,
2022,"Soto, Gregory",642397,98.7,98.2,,89.3,91.8,,,,,
2022,"Stratton, Chris",608717,92.8,92.9,,86.7,86.8,80.8,,,,
2022,"Hernandez, Elieser",622694,91.6,92,,80.1,84.6,,,,,
2022,"Montero, Rafael",606160,96.4,95.9,,87.9,91.1,,,,,
2022,"Brebbia, John",605154,94.4,,,84,,,,,,
2022,"Boxberger, Brad",502202,92.7,,,87.3,81.2,,,,,
2022,"Milner, Hoby",571948,89.3,88.9,,,81.3,,,,79.5,
2022,"Maton, Phil",664208,91,90.2,82.4,,84.2,74.5,,,80.9,
2022,"McHugh, Collin",543521,91,,88.9,,,72.5,,,80.2,
2022,"Leiter Jr., Mark",643410,91.1,90.9,87.4,79.4,,73.2,84.2,,,
2022,"Rogers, Taylor",573124,93.6,94.3,,,,,,,80.9,
2022,"Vest, Will",676684,95.1,94.2,,86.4,86.8,,,,,
2022,"Strickland, Hunter",519326,95,94.4,87.8,84.8,90.1,,,,,
2022,"German, Domingo",593334,92.7,92.7,,,85.9,81,,,,
2022,"Lugo, Seth",607625,94.4,94.4,,88.9,87.6,79.8,,,,
2022,"Sears, JP",676664,93.2,,,,82.7,79.2,,,77.4,
2022,"Kimbrel, Craig",518886,95.8,,,,,85.6,,,86.3,
2022,"Tate, Dillon",622253,,94,,94.4,83.9,,,,80.3,
2022,"Puk, A.J.",640462,96.7,96.3,,86.9,87.8,,,,86.8,
2022,"Beede, Tyler",595881,95.8,95.6,,88,84.8,79.1,,,,
2022,"Suter, Brent",608718,86.4,87.4,,78.8,77.2,,,,,
2022,"Williams, Devin",642207,93.9,,89.7,86.4,83.4,,,,,
2022,"Crismatt, Nabil",622503,90.5,90,,84.7,82.7,73.2,,,,
2022,"Ottavino, Adam",493603,94.8,94.2,87.8,,89.1,,,,81,
2022,"Diaz, Alexis",664747,95.7,,,86.9,,81.4,,,,
2022,"Finnegan, Kyle",640448,97,,,89,,,88.7,,,
2022,"Robertson, David",502085,,,93,83.9,,84.8,,,,
2022,"Hicks, Jordan",663855,100.1,99.4,,89.1,92,,92,,84.7,
2022,"Armstrong, Shawn",542888,95.3,95.6,92.3,86.1,,,,,,
2022,"Lange, Alex",656638,95.7,96.2,,,89.7,85.5,,,,
2022,"Buehler, Walker",621111,95.2,95,91.5,,90.5,79.2,,,83.5,
2022,"Fulmer, Michael",605242,94.2,94.5,90.3,,86.5,78.9,,,,
2022,"Cimber, Adam",643256,86.5,86.5,,77.8,,,,,,
2022,"Martin, Davis",663436,94,,,84.3,85.9,79.7,,,,
2022,"Garcia, Yimi",554340,94.9,93.8,,89.5,87.2,82.5,,,,
2022,"Pilkington, Konnor",663455,92.1,93.3,,81.9,84.4,77,,,,
2022,"Graveman, Kendall",608665,96.6,96.4,,88.7,90.7,83.3,,,,
2022,"Hernandez, Carlos",672578,96.8,95.4,,85.8,,82.1,85,,,
2022,"Stephan, Trevor",663986,96.5,,,85.9,,,87.9,,,
2022,"Sanmartin, Reiver",665665,90.9,90.4,,82,85.2,,,,,
2022,"Munoz, Andres",662253,100.2,101.5,,88.6,,,,,,
2022,"Duran, Jhoan",661395,100.8,,,89.7,,87.8,96.4,,,
2022,"Logue, Zach",656657,90.1,87.8,85.9,,82,77.5,,,,
2022,"Givens, Mychal",571710,93.4,,,84.7,82.1,,,,,
2022,"Estevez, Carlos",608032,97.5,,,87.3,88.4,83.9,,,,
2022,"Schreiber, John",670167,94.4,93.4,,,88.5,,,,82.1,
2022,"Hill, Garrett",682051,92,91.7,,82.6,82.2,77.2,,,,
2022,"Abreu, Bryan",650556,97.2,96,,88.4,89.7,84.5,,,,
2022,"Morgan, Eli",669212,92.1,,89.3,85.7,75.9,80.5,,,,
2022,"Martinez, Adrian",661309,,93.8,,82,84,,,,,
2022,"Garcia, Jarlin",606424,93.8,,,82.7,85.2,,,,,
2022,"Edwards Jr., Carl",605218,94.6,95,,,90.7,80.2,,,,
2022,"Neris, Hector",593576,94.3,94.5,,87.6,,,85.1,,,
2022,"Norris, Daniel",596057,91.2,90.9,,81,86.7,76.1,,,79.9,
2022,"Sanchez, Aaron",592717,92.4,92.1,,,87.8,79.1,,,,
2022,"Jansen, Kenley",445276,,93.6,92.2,81.2,,,,,,
2022,"Acevedo, Domingo",642758,93,92.2,,86.5,86.8,,,,,
2022,"Underwood Jr., Duane",621249,95.9,95.3,92.4,,89.6,82.7,,,,
2022,"Murfee, Penn",682171,89,88.8,,,,,,,79.7,
2022,"Beeks, Jalen",656222,95,,87,81.9,90.3,,,,,
2022,"Machado, Andres",600921,95.6,95,,87.1,88.9,,,,,
2022,"Bello, Brayan",678394,97,96.3,,85,88.2,80.2,,,,
2022,"Thielbar, Caleb",573204,92.8,,,,82.7,73,,,81.3,
2022,"Bautista, Felix",642585,99.2,,,85.2,,,88.4,,,
2022,"Herget, Jimmy",623474,92.1,90.4,,83.2,84.3,74.8,,,,
2022,"Santana, Dennis",642701,97.7,96.7,,85.8,89.9,,,,,
2022,"Manning, Matt",666159,93.2,92.9,,82.9,86.1,79.7,,,83.8,
2022,"Bickford, Phil",641360,94.1,,,83.3,88.7,,,,,
2022,"Romano, Jordan",605447,96.9,96.5,,87.3,,,,,,
2022,"Gallegos, Giovanny",606149,94.3,,,85.5,87.1,,,,,
2022,"Bass, Anthony",542914,95,95.4,,86.6,,,86.8,,,
2022,"Smith, Will",519293,92.1,91.2,,81.7,86.9,76.9,,,,
2022,"Brasier, Ryan",518489,95.9,96.1,,85.5,88.1,,,,,
2022,"Lopez, Reynaldo",625643,97.1,,,87.4,85.9,80.4,,,,
2022,"Oviedo, Johan",670912,96,,,85.7,88.8,78.4,,,,
2022,"Iglesias, Raisel",628452,95,94.8,,84.1,88.7,,,,,
2022,"Krehbiel, Joey",607216,94.4,,86.3,79.8,84.3,,,,,
2022,"Holmes, Clay",605280,98,97,,88.3,,,,,84.9,
2022,"Sewald, Paul",623149,92.5,,,,,,,,82.8,
2022,"Poche, Colin",621363,93.2,,,82.1,,78.7,,,,
2022,"Luetge, Lucas",476595,87.5,,87.6,78.3,,73.5,,,77.4,
2022,"Shaw, Bryan",543766,,92.9,92.9,84.3,81.8,82.7,88.6,,,
2022,"Okert, Steven",595345,93.7,,,82,,,,,,
2022,"Loup, Aaron",571901,91.7,91.2,84.7,,80.3,76,,,,
2022,"Faedo, Alex",656412,92.7,,,85,86.2,,,,,
2022,"Garcia, Luis",472610,97.6,98.7,,84.6,,,88.8,,82.4,
2022,"Bellatti, Andrew",571479,94.4,,,85.9,89.5,,,,,
2022,"Helsley, Ryan",664854,99.6,,,89.2,89.7,80.8,,,,
2022,"Foley, Jason",671345,96.1,96.3,,86.5,89.5,,,,83.2,
2022,"Trivino, Lou",642152,95.6,95.8,92.3,81.9,87.4,76.8,,,,
2022,"Bard, Daniel",453268,97.9,98,,88.4,90.2,,,,,79.8
2022,"Payamps, Joel",606303,94.8,94.3,,82.2,88.9,,,,,
2022,"Hughes, Brandon",676714,93.2,93.2,,82.9,85.3,,,,,
2022,"Vesia, Alex",681911,94.1,,,85,85.6,,,,,
2022,"Hendriks, Liam",521230,97.6,,,89,,85.8,,,,
2022,"Hentges, Sam",656529,95.7,95.7,,88,,81.3,,,,
2022,"Stephens, Jackson",623451,94.1,94,,86.9,85.9,76.8,,,,
2022,"Hader, Josh",623352,,97.4,,84,88.6,,,,,
2022,"Adam, Jason",592094,94.8,,,,90,,,,81.3,
2022,"deGrom, Jacob",594798,98.9,,,92.6,92,83.4,,,,
2022,"Jimenez, Joe",641729,95.7,,,84.8,90.7,,,,,
2022,"Brash, Matt",666374,96.9,,,86.8,85.5,84.6,,,,
2022,"Schmidt, Clarke",657376,94.7,94.9,,,89.6,83.5,,,86.4,
2022,"Diaz, Edwin",621242,99.1,,,90.8,,,,,,
2022,"Kuhnel, Joel",669270,96.2,96,,86.8,90.2,,,,,
2022,"Phillips, Evan",623465,96.1,96.2,93.3,,,,,,85.3,
2022,"Clase, Emmanuel",661403,99.9,,99.5,91.9,,,,,,
2022,"Houck, Tanner",656557,95.2,94.5,,85.4,,,87.6,,,
2022,"Stephenson, Robert",596112,96.8,,,83.9,,77.5,88.1,,,
2022,"Davidson, Tucker",656353,93.1,93.1,,86.6,85.4,78.1,85.2,,,
2022,"Bush, Matt",456713,97.3,96,92.9,,,81,,,,
2022,"Perez, Cionel",672335,97,96.5,,84,,82.6,,,,
2022,"Chafin, Andrew",605177,91.6,91.6,,82.9,84.7,,,,,
2022,"Banks, Tanner",621383,92.9,,,86.7,84.9,82.1,,,,
2022,"Festa, Matt",670036,92.6,92.5,,,,,,,82.9,
2022,"Stanek, Ryne",592773,98.3,,,87.1,,,88.6,,,
2022,"Rucker, Michael",621074,94.7,,88.4,86.1,90,80.6,,,,
2022,"Tepera, Ryan",572193,92.6,92.9,,86,85.8,81.5,,,80,
2022,"Mayers, Mike",594577,93.5,92.3,88.3,84.4,86.7,77.2,,,,
2022,"Jackson, Zach",667427,94.4,,94.2,85.2,88.9,,,,,
2022,"Melancon, Mark",453343,91.7,,90.9,84.1,,81.7,83.7,,,
2022,"Garcia, Rony",665621,92.9,92.5,,,87.5,80.3,,,,
2022,"Alvarado, Jose",621237,97.8,99.6,93.8,,,86.5,,,,
2022,"Swanson, Erik",657024,93.6,,,84.9,,,83.5,,,
2022,"Wilson, Steven",621051,95.1,,,83.1,85.1,,,,81.9,
2022,"Elder, Bryce",693821,90.5,90.7,,82.4,86,,,,,
2022,"Kennedy, Ian",453178,93.4,,85.9,81,87.6,79,85.5,,,
2022,"Floro, Dylan",571670,92.4,92.6,,84.1,85.2,,,,,
2022,"Mantiply, Joe",573009,90.8,90.4,,,82.6,81.1,,,,
2022,"Clarke, Taylor",664199,95.6,,,88.4,89,,,,,
2022,"Martin, Chris",455119,95.2,94.6,91.6,,,83.9,88.4,,84.1,
2022,"Marte, Yunior",628708,97.8,96.9,,86,90.9,,,,,
2022,"Ober, Bailey",641927,91.5,,,82.9,84.3,76.7,,,,
2022,"Matz, Steven",571927,,94.5,,89.6,85.1,78,,,,
2022,"Hoffman, Jeff",656546,94.3,,,81.2,87.6,,88,,,
2022,"Raley, Brooks",548384,90.3,90.7,88,,85.5,,,,81.4,
2022,"De Los Santos, Enyel",660853,95.3,,,83.1,87.3,,,,,
2022,"Abbott, Cory",676265,91.3,,,86.6,,84.4,,,,
2022,"Rodriguez, Joely",570257,92.7,92.7,,83.8,87.8,,,,,
2022,"Bednar, David",670280,96.4,95.2,,,,77.1,89.8,,,
2022,"Castillo, Diego",650895,95.7,95.1,,88.4,,,,,,
2022,"Sawamura, Hirokazu",617228,95.9,,,85.8,,,92,,,
2022,"Farmer, Buck",571656,94.6,,,83.3,88.7,,,,,
2022,"Ramirez, Noe",598287,89.8,,,,84.1,78,,,,
2022,"Wantz, Andrew",681806,93.8,,87.9,,86.9,,,,81.3,
2022,"Leone, Dominic",608678,95.5,94.8,91.4,85.1,,,,,,
2022,"Dominguez, Seranthony",622554,97.6,98.2,92.9,89.5,92,,,,,
2022,"Familia, Jeurys",544727,95.4,95.2,,88.6,,,92.5,,,
