player_id,name,team_name,year,sb_attempts,catcher_stealing_runs,caught_stealing_above_average,n_cs,rate_cs,est_cs_pct,cs_aa_per_throw,seasonal_runner_speed,runner_distance_from_second,pop_time,exchange_time,arm_strength,n_xcs_with_flight_over_xcs,n_xcs_with_exchange_over_xcs,n_xcs_with_accuracy_over_xcs,n_xcs_with_ground_other_over_xcs,n_xcs_with_onfly_other_over_xcs,n_xcs_with_untracked_other_over_xcs
669257,"Smith, Will",LAD,2019,20,0.046923853,0.072190543,4,0.2,0.1963904728532914,0.003609527,28.595,53.305209940418806,1.9926,0.7381,81.1517,0.5162961946047042,-0.812131173,0.17864701626676993,-0.265676168,0.5473661731077306,-0.0923115
669257,"Smith, Will",LAD,2021,62,1.5542357430501363,2.391131912384825,15,0.24193548387096772,0.20336884012282544,0.038566644,27.91612903,55.56640807234891,1.960519231,0.734653846,79.35918596,1.451162758380198,0.24447875069239433,3.598873410342238,-0.8118386,-2.091544407,0
669257,"Smith, Will",LAD,2023,58,-0.336757404,-0.518088313,9,0.15517241379310348,0.1641049709155698,-0.008932557,28.44310345,55.372564518999745,1.916411765,0.61366,80.20557628,0.4990983342077656,2.9062332923049756,-0.829346978,1.0735712356215137,-4.133386371,-0.034257827
669257,"Smith, Will",LAD,2020,15,-0.157570839,-0.242416675,4,0.26666666666666666,0.2828277783224276,-0.016161112,27.75333333,56.445775577343966,2.008692308,0.802384615,79.80630308,0.8821257020339341,-0.81907418,0.17093264180753412,-0.472691578,-0.003709261,0
669257,"Smith, Will",LAD,2022,38,-2.088366714,-3.212871868,5,0.13157894736842107,0.21612820706050753,-0.08454926,28.16842105,55.684128727714544,1.924966667,0.691966667,80.02331,0.8567904939346582,1.2032322524357582,-0.89004496,0.6963353211118484,-4.284388747,-0.794796229
669257,"Smith, Will",LAD,2024,67,6.405698788,9.854921212288861,21,0.3134328358208956,0.1663444595180767,0.14708837630281882,28.48484849,55.02901432921478,1.942125,0.623892857,79.61805714,0.5294378983239982,4.3644535474843975,1.9392646689478186,1.3062398407320324,1.768349707031509,-0.05282445
434563,"Ruiz, Carlos",LAD,2016,23,0.7209090642021118,1.1090908680032487,10,0.4347826086956522,0.38656126660855444,0.048221342,27.63478261,57.88228318735375,2.0776875,0.781125,77.433375,-0.557749759,-0.503180987,-0.827645636,0.08190355,3.155174300489702,-0.239410601
660688,"Ruiz, Keibert",LAD,2020,2,-0.107965171,-0.166100263,0,0,0.083050131,-0.083050131,28.7,54.28948103309082,2.04,0.735,74.68479,-0.067238777,-0.021724895,-0.038507955,0,-0.038628636,0
547172,"Wolters, Tony",LAD,2022,1,-0.166025264,-0.255423484,0,0,0.25542348365188966,-0.255423484,27.9,57.054940463464476,1.908,0.587,73.1752,-0.213735851,0.2536023521524227,-0.241062755,-0.05422723,0,0
605131,"Barnes, Austin",LAD,2019,15,-1.336178136,-2.055658671,2,0.13333333333333336,0.2703772447212608,-0.137043911,27.79333333,54.56041057,2.085888889,0.655111111,74.00022222,-1.081236696,1.3616181926014215,-1.625510631,0,-0.595536608,-0.114992928
605131,"Barnes, Austin",LAD,2023,41,-2.781276763,-4.278887327,2,0.048780488,0.1531435933536457,-0.104363106,28.60487805,56.07341283062215,2.004464286,0.606464286,73.10072536,-3.43932618,1.5745124888303696,-1.496595933,0.013991514366896295,-0.85439956,-0.077069657
605131,"Barnes, Austin",LAD,2016,2,-0.667745977,-1.027301504,0,0,0.5136507517799207,-0.513650752,25.8,57.11333534541072,2.148,0.8185,76.23,-0.204604075,-0.147635636,-0.319274091,-0.435453495,0.079665794,0
605131,"Barnes, Austin",LAD,2022,20,-1.337728505,-2.058043854,2,0.10000000000000002,0.20290219268956652,-0.102902193,28.23,55.783613571971586,2.06825,0.67775,72.150895,-2.215604331,1.222806703116861,-1.330601147,-6.94E-18,0.26535492095752133,0
605131,"Barnes, Austin",LAD,2017,22,-0.839464861,-1.291484401,4,0.1818181818181818,0.24052201821727778,-0.058703836,27.68181818,55.63145223224968,2.0893,0.8006,77.3553,-0.340178025,-1.376085228,-1.972038209,1.4936459750178628,0.9031710855426672,0
605131,"Barnes, Austin",LAD,2020,14,-0.537522732,-0.826958049,2,0.14285714285714285,0.20192557494067262,-0.059068432,28.43571429,54.57801514882653,2.048692308,0.71125,73.61578615,-1.269999542,0.642920875,-0.638660717,0.6325531642602117,-0.193771829,0
